,x,y,t
117,118,2.3074182688375635,0.8728792667388916
118,119,2.3074182688375635,0.9094996452331543
119,120,2.3074182688375635,0.9094996452331543
120,121,2.3074182688375635,0.9094996452331543
121,122,2.6184460766551076,0.945972204208374
122,123,2.6184460766551076,0.945972204208374
123,124,2.6184460766551076,0.945972204208374
124,125,2.6184460766551076,0.9818828105926514
125,126,2.6184460766551076,0.9818828105926514
126,127,2.6184460766551076,0.9818828105926514
127,128,2.6184460766551076,1.0208778381347656
128,129,2.6184460766551076,1.0208778381347656
129,130,2.6184460766551076,1.0208778381347656
130,131,2.6184460766551076,1.0613675117492676
131,132,2.6184460766551076,1.0613675117492676
132,133,2.6184460766551076,1.0613675117492676
133,134,2.6184460766551076,1.1007359027862549
134,135,2.6184460766551076,1.1007359027862549
135,136,2.6184460766551076,1.1007359027862549
136,137,2.6184460766551076,1.1398494243621826
137,138,2.6184460766551076,1.1398494243621826
138,139,2.6184460766551076,1.1398494243621826
139,140,2.6184460766551076,1.1797287464141846
140,141,2.6184460766551076,1.1797287464141846
141,142,2.6184460766551076,1.1797287464141846
142,143,2.6184460766551076,1.221900224685669
143,144,2.6184460766551076,1.221900224685669
144,145,2.6184460766551076,1.221900224685669
145,146,2.6184460766551076,1.2631793022155762
146,147,2.6184460766551076,1.2631793022155762
147,148,2.6184460766551076,1.2631793022155762
148,149,2.6184460766551076,1.3027794361114502
149,150,2.6184460766551076,1.3027794361114502
150,151,2.6184460766551076,1.3062899112701416
151,152,2.6184460766551076,1.3535819053649902
152,153,2.6184460766551076,1.3535819053649902
153,154,2.6184460766551076,1.3535819053649902
154,155,2.6184460766551076,1.3979265689849854
155,156,2.6184460766551076,1.3979265689849854
156,157,2.6184460766551076,1.3979265689849854
157,158,2.6184460766551076,1.4446051120758057
158,159,2.6184460766551076,1.4446051120758057
159,160,2.6184460766551076,1.4446051120758057
160,161,2.6184460766551076,1.4921905994415283
161,162,2.6184460766551076,1.4921905994415283
162,163,2.6184460766551076,1.4921905994415283
163,164,2.6184460766551076,1.5368905067443848
164,165,2.6184460766551076,1.5378892421722412
165,166,2.6184460766551076,1.5378892421722412
166,167,2.6184460766551076,1.5843920707702637
167,168,2.6184460766551076,1.5843920707702637
168,169,2.6184460766551076,1.5843920707702637
169,170,2.6184460766551076,1.632317066192627
170,171,2.6184460766551076,1.632317066192627
171,172,2.6184460766551076,1.632317066192627
172,173,2.6184460766551076,1.682814598083496
173,174,2.6184460766551076,1.682814598083496
174,175,2.6184460766551076,1.682814598083496
175,176,2.6184460766551076,1.737978458404541
176,177,2.6184460766551076,1.737978458404541
177,178,2.6184460766551076,1.737978458404541
178,179,2.6184460766551076,1.7853803634643555
179,180,2.6184460766551076,1.7853803634643555
180,181,2.6184460766551076,1.7853803634643555
181,182,2.6184460766551076,1.8380887508392334
182,183,2.6184460766551076,1.8380887508392334
183,184,2.6184460766551076,1.8380887508392334
184,185,2.6184460766551076,1.889690637588501
185,186,2.6184460766551076,1.889690637588501
186,187,2.6184460766551076,1.889690637588501
187,188,2.6184460766551076,1.9476697444915771
188,189,2.6184460766551076,1.9476697444915771
189,190,2.6184460766551076,1.9476697444915771
190,191,2.6184460766551076,2.003394842147827
191,192,2.6184460766551076,2.003394842147827
192,193,2.6184460766551076,2.003394842147827
193,194,2.6184460766551076,2.058244228363037
194,195,2.6184460766551076,2.058244228363037
195,196,2.6184460766551076,2.05924129486084
196,197,2.6184460766551076,2.115156412124634
197,198,2.6184460766551076,2.115156412124634
198,199,2.6184460766551076,2.115156412124634
199,200,2.6184460766551076,2.1779377460479736
200,201,2.6184460766551076,2.18092942237854
201,202,2.6184460766551076,2.18092942237854
202,203,2.6184460766551076,2.2436022758483887
203,204,2.6184460766551076,2.2436022758483887
204,205,2.6184460766551076,2.2436022758483887
205,206,2.6184460766551076,2.308589458465576
206,207,2.6184460766551076,2.308589458465576
207,208,2.6184460766551076,2.308589458465576
208,209,2.6184460766551076,2.3729817867279053
209,210,2.6184460766551076,2.3729817867279053
210,211,2.6184460766551076,2.3729817867279053
211,212,2.6184460766551076,2.4485673904418945
212,213,2.6184460766551076,2.4485673904418945
213,214,2.6184460766551076,2.4485673904418945
214,215,2.6184460766551076,2.5154802799224854
215,216,2.6184460766551076,2.5154802799224854
216,217,2.6184460766551076,2.5154802799224854
217,218,2.6184460766551076,2.5846190452575684
218,219,2.6184460766551076,2.5846190452575684
219,220,2.6184460766551076,2.5846190452575684
220,221,2.6184460766551076,2.6513588428497314
221,222,2.6184460766551076,2.6513588428497314
222,223,2.6184460766551076,2.6523566246032715
223,224,2.6184460766551076,2.7254884243011475
224,225,2.6184460766551076,2.7254884243011475
225,226,2.6184460766551076,2.7254884243011475
226,227,2.6184460766551076,2.7959072589874268
227,228,2.6184460766551076,2.7959072589874268
228,229,2.6184460766551076,2.7959072589874268
229,230,2.6184460766551076,2.8708202838897705
230,231,2.6184460766551076,2.8708202838897705
231,232,2.6184460766551076,2.8708202838897705
232,233,2.6184460766551076,2.943131685256958
233,234,2.6184460766551076,2.943131685256958
234,235,2.6184460766551076,2.943131685256958
235,236,2.6184460766551076,3.016493797302246
236,237,2.6184460766551076,3.016493797302246
237,238,2.6184460766551076,3.016493797302246
238,239,2.6184460766551076,3.090808391571045
239,240,2.6184460766551076,3.090808391571045
240,241,2.6184460766551076,3.090808391571045
241,242,2.6184460766551076,3.1634180545806885
242,243,2.6184460766551076,3.1634180545806885
243,244,2.6184460766551076,3.1634180545806885
244,245,2.6184460766551076,3.2401108741760254
245,246,2.6184460766551076,3.2401108741760254
246,247,2.6184460766551076,3.2401108741760254
247,248,2.6184460766551076,3.3163845539093018
248,249,2.6184460766551076,3.3163845539093018
249,250,2.6184460766551076,3.3163845539093018
250,251,2.6184460766551076,3.39975905418396
251,252,2.6184460766551076,3.39975905418396
252,253,2.6184460766551076,3.39975905418396
253,254,2.6184460766551076,3.4769105911254883
254,255,2.6184460766551076,3.4769105911254883
255,256,2.6184460766551076,3.4769105911254883
256,257,2.6184460766551076,3.5630764961242676
257,258,2.6184460766551076,3.5630764961242676
258,259,2.6184460766551076,3.5630764961242676
259,260,2.6184460766551076,3.6508920192718506
260,261,2.6184460766551076,3.6508920192718506
261,262,2.6184460766551076,3.6508920192718506
262,263,2.6184460766551076,3.734438419342041
263,264,2.6184460766551076,3.734438419342041
264,265,2.6184460766551076,3.734438419342041
265,266,2.6184460766551076,3.822873115539551
266,267,2.6184460766551076,3.822873115539551
267,268,2.6184460766551076,3.822873115539551
268,269,2.7788785643647063,3.9113688468933105
269,270,2.7788785643647063,3.9113688468933105
270,271,2.7788785643647063,3.9113688468933105
271,272,2.7788785643647063,3.999300241470337
272,273,2.7788785643647063,3.999300241470337
273,274,2.7788785643647063,3.999300241470337
274,275,2.7788785643647063,4.0820043087005615
275,276,2.7788785643647063,4.0820043087005615
276,277,2.7788785643647063,4.0820043087005615
277,278,2.7788785643647063,4.176781892776489
278,279,2.7788785643647063,4.176781892776489
279,280,2.7788785643647063,4.176781892776489
280,281,2.7788785643647063,4.2679808139801025
281,282,2.7788785643647063,4.2679808139801025
282,283,2.7788785643647063,4.2679808139801025
283,284,2.7788785643647063,4.362981796264648
284,285,2.7788785643647063,4.362981796264648
285,286,2.7788785643647063,4.362981796264648
286,287,2.7788785643647063,4.452883243560791
287,288,2.7788785643647063,4.452883243560791
288,289,2.7788785643647063,4.452883243560791
289,290,2.7788785643647063,4.558102130889893
290,291,2.7788785643647063,4.558102130889893
291,292,2.7788785643647063,4.558102130889893
292,293,2.7788785643647063,4.658662796020508
293,294,2.7788785643647063,4.658662796020508
294,295,2.7788785643647063,4.658662796020508
295,296,2.7788785643647063,4.772700309753418
296,297,2.7788785643647063,4.772700309753418
297,298,2.7788785643647063,4.772700309753418
298,299,2.7788785643647063,4.884457349777222
299,300,2.7788785643647063,4.884457349777222
300,301,2.7788785643647063,4.887954950332642
301,302,2.7788785643647063,4.997363090515137
302,303,2.7788785643647063,4.997363090515137
303,304,2.7788785643647063,4.998360872268677
304,305,2.7788785643647063,5.099754095077515
305,306,2.7788785643647063,5.099754095077515
306,307,2.7788785643647063,5.099754095077515
307,308,2.7788785643647063,5.2186174392700195
308,309,2.7788785643647063,5.2186174392700195
309,310,2.7788785643647063,5.2186174392700195
310,311,2.7788785643647063,5.326992750167847
311,312,2.7788785643647063,5.326992750167847
312,313,2.7788785643647063,5.326992750167847
313,314,2.7788785643647063,5.461572170257568
314,315,2.7788785643647063,5.461572170257568
315,316,2.7788785643647063,5.461572170257568
316,317,2.7788785643647063,5.5954625606536865
317,318,2.7788785643647063,5.5954625606536865
318,319,2.7788785643647063,5.5954625606536865
319,320,2.7788785643647063,5.736582279205322
320,321,2.7788785643647063,5.736582279205322
321,322,2.7788785643647063,5.736582279205322
322,323,2.7788785643647063,5.872909307479858
323,324,2.7788785643647063,5.872909307479858
324,325,2.7788785643647063,5.872909307479858
325,326,2.7788785643647063,6.027237415313721
326,327,2.7788785643647063,6.027237415313721
327,328,2.7788785643647063,6.027237415313721
328,329,2.7788785643647063,6.191385507583618
329,330,2.7788785643647063,6.191385507583618
330,331,2.7788785643647063,6.192383527755737
331,332,2.7788785643647063,6.362327337265015
332,333,2.7788785643647063,6.362327337265015
333,334,2.7788785643647063,6.362327337265015
334,335,2.7788785643647063,6.5659942626953125
335,336,2.7788785643647063,6.5659942626953125
336,337,2.7788785643647063,6.5659942626953125
337,338,2.7788785643647063,6.770056962966919
338,339,2.7788785643647063,6.770056962966919
339,340,2.7788785643647063,6.770056962966919
340,341,2.7788785643647063,6.9842822551727295
341,342,2.7788785643647063,6.9842822551727295
342,343,2.7788785643647063,6.9842822551727295
343,344,2.7788785643647063,7.190227746963501
344,345,2.7788785643647063,7.190227746963501
345,346,2.7788785643647063,7.190227746963501
346,347,2.7788785643647063,7.394418478012085
347,348,2.7788785643647063,7.394418478012085
348,349,2.7788785643647063,7.394418478012085
349,350,2.7788785643647063,7.618068695068359
350,351,2.7788785643647063,7.621567964553833
351,352,2.7788785643647063,7.621567964553833
352,353,2.7788785643647063,7.856812000274658
353,354,2.7788785643647063,7.856812000274658
354,355,2.7788785643647063,7.856812000274658
355,356,2.7788785643647063,8.101595878601074
356,357,2.7788785643647063,8.101595878601074
357,358,2.7788785643647063,8.101595878601074
358,359,2.7788785643647063,8.339458227157593
359,360,2.7788785643647063,8.339458227157593
360,361,2.7788785643647063,8.339458227157593
361,362,2.7788785643647063,8.630628108978271
362,363,2.7788785643647063,8.630628108978271
363,364,2.7788785643647063,8.630628108978271
364,365,2.7788785643647063,8.882541179656982
365,366,2.7788785643647063,8.882541179656982
366,367,2.7788785643647063,8.882541179656982
367,368,2.7788785643647063,9.180954456329346
368,369,2.7788785643647063,9.180954456329346
369,370,2.7788785643647063,9.180954456329346
370,371,2.7788785643647063,9.440130233764648
371,372,2.7788785643647063,9.440130233764648
372,373,2.7788785643647063,9.440130233764648
373,374,2.7788785643647063,9.714513301849365
374,375,2.7788785643647063,9.714513301849365
375,376,2.7788785643647063,9.714513301849365
376,377,2.7788785643647063,10.003326416015625
377,378,2.7788785643647063,10.003326416015625
378,379,2.7788785643647063,10.003326416015625
379,380,2.7788785643647063,10.305129051208496
380,381,2.7788785643647063,10.305129051208496
381,382,2.7788785643647063,10.305129051208496
382,383,2.7788785643647063,10.599401712417603
383,384,2.7788785643647063,10.599401712417603
384,385,2.7788785643647063,10.599401712417603
385,386,2.7788785643647063,10.917242050170898
386,387,2.7788785643647063,10.917242050170898
387,388,2.7788785643647063,10.917242050170898
388,389,2.7788785643647063,11.212161302566528
389,390,2.7788785643647063,11.212161302566528
390,391,2.7788785643647063,11.212161302566528
391,392,2.7788785643647063,11.544555425643921
392,393,2.7788785643647063,11.544555425643921
393,394,2.7788785643647063,11.544555425643921
394,395,2.7788785643647063,11.866936683654785
395,396,2.7788785643647063,11.866936683654785
396,397,2.7788785643647063,11.866936683654785
397,398,2.7788785643647063,12.216045141220093
398,399,2.7788785643647063,12.216045141220093
399,400,2.7788785643647063,12.216045141220093
400,401,2.7788785643647063,12.572761535644531
401,402,2.7788785643647063,12.572761535644531
402,403,2.7788785643647063,12.572761535644531
403,404,2.7788785643647063,12.957360029220581
404,405,2.7788785643647063,12.957360029220581
405,406,2.7788785643647063,12.957360029220581
406,407,2.7788785643647063,13.286815404891968
407,408,2.7788785643647063,13.286815404891968
408,409,2.7788785643647063,13.286815404891968
409,410,2.7788785643647063,13.637632369995117
410,411,2.7788785643647063,13.637632369995117
411,412,2.7788785643647063,13.637632369995117
412,413,2.7788785643647063,13.974679231643677
413,414,2.7788785643647063,13.974679231643677
414,415,2.7788785643647063,13.974679231643677
415,416,2.7788785643647063,14.313283443450928
416,417,2.7788785643647063,14.313283443450928
417,418,2.7788785643647063,14.313283443450928
418,419,2.7788785643647063,14.634516477584839
419,420,2.7788785643647063,14.634516477584839
420,421,2.7788785643647063,14.634516477584839
421,422,2.7788785643647063,14.991310358047485
422,423,2.7788785643647063,14.991310358047485
423,424,2.7788785643647063,14.991310358047485
424,425,2.7788785643647063,15.315932273864746
425,426,2.7788785643647063,15.315932273864746
426,427,2.7788785643647063,15.315932273864746
427,428,2.7788785643647063,15.690253257751465
428,429,2.7788785643647063,15.690253257751465
429,430,2.7788785643647063,15.690253257751465
430,431,2.7788785643647063,16.05137586593628
431,432,2.7788785643647063,16.05137586593628
432,433,2.7788785643647063,16.05137586593628
433,434,2.7788785643647063,16.450927019119263
434,435,2.7788785643647063,16.450927019119263
435,436,2.7788785643647063,16.450927019119263
436,437,2.7788785643647063,16.887774229049683
437,438,2.7788785643647063,16.887774229049683
438,439,2.7788785643647063,16.887774229049683
439,440,2.7788785643647063,17.40723419189453
440,441,2.7788785643647063,17.40723419189453
441,442,2.7788785643647063,17.40723419189453
442,443,2.7788785643647063,17.936904668807983
443,444,2.7788785643647063,17.936904668807983
444,445,2.7788785643647063,17.936904668807983
445,446,2.7788785643647063,18.379904985427856
446,447,2.7788785643647063,18.379904985427856
447,448,2.7788785643647063,18.3809015750885
448,449,2.7788785643647063,18.73700976371765
449,450,2.7788785643647063,18.73700976371765
450,451,2.7788785643647063,18.740004301071167
451,452,2.7788785643647063,19.11532425880432
452,453,2.7788785643647063,19.11532425880432
453,454,2.7788785643647063,19.11532425880432
454,455,2.7788785643647063,19.483108520507812
455,456,2.7788785643647063,19.483108520507812
456,457,2.7788785643647063,19.483108520507812
457,458,2.7788785643647063,19.898807764053345
458,459,2.7788785643647063,19.898807764053345
459,460,2.7788785643647063,19.898807764053345
460,461,2.7788785643647063,20.33284091949463
461,462,2.7788785643647063,20.33284091949463
462,463,2.7788785643647063,20.33284091949463
463,464,2.7788785643647063,20.85436773300171
464,465,2.7788785643647063,20.85436773300171
465,466,2.7788785643647063,20.85436773300171
466,467,2.7788785643647063,21.31313943862915
467,468,2.7788785643647063,21.31313943862915
468,469,2.7788785643647063,21.31313943862915
469,470,2.7788785643647063,21.762455224990845
470,471,2.7788785643647063,21.762455224990845
471,472,2.7788785643647063,21.762455224990845
472,473,2.7788785643647063,22.177117109298706
473,474,2.7788785643647063,22.177117109298706
474,475,2.7788785643647063,22.177117109298706
475,476,2.7788785643647063,22.624969005584717
476,477,2.7788785643647063,22.624969005584717
477,478,2.7788785643647063,22.624969005584717
478,479,2.7788785643647063,23.080649375915527
479,480,2.7788785643647063,23.080649375915527
480,481,2.7788785643647063,23.080649375915527
481,482,2.7788785643647063,23.55205464363098
482,483,2.7788785643647063,23.55205464363098
483,484,2.7788785643647063,23.55205464363098
484,485,2.7788785643647063,24.027838945388794
485,486,2.7788785643647063,24.027838945388794
486,487,2.7788785643647063,24.027838945388794
487,488,2.7788785643647063,24.52285933494568
488,489,2.7788785643647063,24.52285933494568
489,490,2.7788785643647063,24.52285933494568
490,491,2.7788785643647063,25.022692680358887
491,492,2.7788785643647063,25.022692680358887
492,493,2.7788785643647063,25.022692680358887
493,494,2.7788785643647063,25.491888284683228
494,495,2.7788785643647063,25.491888284683228
495,496,2.7788785643647063,25.491888284683228
496,497,2.7788785643647063,25.965291500091553
497,498,2.7788785643647063,25.965291500091553
498,499,2.7788785643647063,25.965291500091553
499,500,2.7788785643647063,26.425766229629517
500,501,2.7788785643647063,26.429296731948853
501,502,2.7788785643647063,26.429296731948853
502,503,2.7788785643647063,26.85739493370056
503,504,2.7788785643647063,26.85739493370056
504,505,2.7788785643647063,26.85739493370056
505,506,2.7788785643647063,27.296566486358643
506,507,2.7788785643647063,27.296566486358643
507,508,2.7788785643647063,27.296566486358643
508,509,2.7788785643647063,27.751586198806763
509,510,2.7788785643647063,27.751586198806763
510,511,2.7788785643647063,27.751586198806763
511,512,2.7788785643647063,28.225003957748413
512,513,2.7788785643647063,28.225003957748413
513,514,2.7788785643647063,28.225003957748413
514,515,2.7788785643647063,28.684393167495728
515,516,2.7788785643647063,28.684393167495728
516,517,2.7788785643647063,28.684393167495728
517,518,2.7788785643647063,29.15808129310608
518,519,2.7788785643647063,29.15808129310608
519,520,2.7788785643647063,29.15907883644104
520,521,2.7788785643647063,29.61079216003418
521,522,2.7788785643647063,29.61079216003418
522,523,2.7788785643647063,29.61079216003418
523,524,2.7788785643647063,30.111889362335205
524,525,2.7788785643647063,30.111889362335205
525,526,2.7788785643647063,30.112881898880005
526,527,2.7788785643647063,30.591750144958496
527,528,2.7788785643647063,30.592748165130615
528,529,2.7788785643647063,30.592748165130615
529,530,2.7788785643647063,31.12450337409973
530,531,2.7788785643647063,31.12450337409973
531,532,2.7788785643647063,31.12450337409973
532,533,2.7788785643647063,31.640220880508423
533,534,2.7788785643647063,31.640220880508423
534,535,2.7788785643647063,31.640220880508423
535,536,2.7788785643647063,32.179866313934326
536,537,2.7788785643647063,32.179866313934326
537,538,2.7788785643647063,32.179866313934326
538,539,2.7788785643647063,32.71144771575928
539,540,2.7788785643647063,32.71144771575928
540,541,2.7788785643647063,32.71144771575928
541,542,2.7788785643647063,33.27337288856506
542,543,2.7788785643647063,33.27337288856506
543,544,2.7788785643647063,33.27337288856506
544,545,2.7788785643647063,33.82224464416504
545,546,2.7788785643647063,33.82224464416504
546,547,2.7788785643647063,33.82224464416504
547,548,2.7788785643647063,34.402459383010864
548,549,2.7788785643647063,34.402459383010864
549,550,2.7788785643647063,34.402459383010864
550,551,2.7788785643647063,34.994943380355835
551,552,2.7788785643647063,34.994943380355835
552,553,2.7788785643647063,34.994943380355835
553,554,2.7788785643647063,35.59947919845581
554,555,2.7788785643647063,35.59947919845581
555,556,2.7788785643647063,35.59947919845581
556,557,2.7788785643647063,36.19299936294556
557,558,2.7788785643647063,36.19299936294556
558,559,2.7788785643647063,36.19299936294556
559,560,2.7788785643647063,36.858871936798096
560,561,2.7788785643647063,36.858871936798096
561,562,2.7788785643647063,36.858871936798096
562,563,2.7788785643647063,37.48696279525757
563,564,2.7788785643647063,37.48696279525757
564,565,2.7788785643647063,37.48696279525757
565,566,2.7788785643647063,38.1278440952301
566,567,2.7788785643647063,38.1278440952301
567,568,2.7788785643647063,38.1278440952301
568,569,2.7788785643647063,38.79080271720886
569,570,2.7788785643647063,38.79080271720886
570,571,2.7788785643647063,38.79080271720886
571,572,2.7788785643647063,39.47436594963074
572,573,2.7788785643647063,39.47436594963074
573,574,2.7788785643647063,39.47436594963074
574,575,2.7788785643647063,40.15001702308655
575,576,2.7788785643647063,40.15001702308655
576,577,2.7788785643647063,40.15001702308655
577,578,2.7788785643647063,40.856502532958984
578,579,2.7788785643647063,40.856502532958984
579,580,2.7788785643647063,40.856502532958984
580,581,2.7788785643647063,41.579180002212524
581,582,2.7788785643647063,41.579180002212524
582,583,2.7788785643647063,41.579180002212524
583,584,2.7788785643647063,42.3165819644928
584,585,2.7788785643647063,42.3165819644928
585,586,2.7788785643647063,42.3165819644928
586,587,2.7788785643647063,42.98796010017395
587,588,2.7788785643647063,42.98796010017395
588,589,2.7788785643647063,42.98796010017395
589,590,2.7788785643647063,43.71872043609619
590,591,2.7788785643647063,43.71872043609619
591,592,2.7788785643647063,43.71872043609619
592,593,2.7788785643647063,44.39983415603638
593,594,2.7788785643647063,44.39983415603638
594,595,2.7788785643647063,44.39983415603638
595,596,2.7788785643647063,45.13642692565918
596,597,2.7788785643647063,45.13642692565918
597,598,2.7788785643647063,45.13642692565918
598,599,2.7788785643647063,45.832937479019165
599,600,2.7788785643647063,45.832937479019165
